ObjectID,HBR,HBRSigma,HBRSource,Mass,MassSigma,MassSource
30688,0.0568069359476706,0.0414632764836374,SFK RCS Estimate,0.0517561351956803,0.103449348247083,SFK RCS Estimate
30689,0.0904109285875735,0.0561328685314538,SFK RCS Estimate,0.361004286039465,0.552032214826479,SFK RCS Estimate
30690,0.0528027763727389,0.0333543883654204,SFK RCS Estimate,0.0402743794858458,0.0629502058984035,SFK RCS Estimate
30691,0.05,0.03,SFK RCS Estimate,0.037841788096334,0.074677482180954,SFK RCS Estimate
30693,0.1017034048154,0.0892164290901844,SFK RCS Estimate,0.646775320070969,1.47800155101874,SFK RCS Estimate
30694,0.0570754874245881,0.0369499119519424,SFK RCS Estimate,0.399100500031195,0.659869969630189,SFK RCS Estimate
30696,0.091851800550584,0.0608247163778959,SFK RCS Estimate,0.258998605983758,0.429946439697953,SFK RCS Estimate
30697,0.05,0.03,SFK RCS Estimate,0.0158452810809157,0.0287641927414938,SFK RCS Estimate
30699,0.05,0.03,SFK RCS Estimate,0.0075749360587047,0.0124815036438206,SFK RCS Estimate
30700,0.0587171279214106,0.0386251014497807,SFK RCS Estimate,0.361921104907043,0.605158645556883,SFK RCS Estimate
30701,0.150257188504743,0.174866837691289,SFK RCS Estimate,38.9560913124633,112.97648131611,SFK RCS Estimate
30702,0.0525012762062357,0.0358234966199582,SFK RCS Estimate,0.0542430019370621,0.0960750117953069,SFK RCS Estimate
30703,0.0530713999447775,0.0389566386629441,SFK RCS Estimate,0.0592497390268023,0.114323981686621,SFK RCS Estimate
30704,0.0565880749515244,0.0452485518994836,SFK RCS Estimate,0.225296190786549,0.476122261096748,SFK RCS Estimate
30705,0.0982873711797256,0.0667014836305265,SFK RCS Estimate,0.0976926836726181,0.169911312995609,SFK RCS Estimate
30706,0.0744191248543456,0.0698895573644492,SFK RCS Estimate,0.174210737956133,0.522738950976407,SFK RCS Estimate
30707,0.05,0.03,SFK RCS Estimate,0.0114867903785028,0.0198877994630201,SFK RCS Estimate
30708,0.0868820283086573,0.0746530790851656,SFK RCS Estimate,0.967952081135647,2.690892642975,SFK RCS Estimate
30709,0.05,0.03,SFK RCS Estimate,0.00678438617869778,0.0134977936517965,SFK RCS Estimate
30710,0.0687110633115988,0.0465502610362383,SFK RCS Estimate,0.0473598183524936,0.0845061816066064,SFK RCS Estimate
30714,0.107852365921404,0.0932371814118456,SFK RCS Estimate,0.407520930938897,1.27810920262348,SFK RCS Estimate
30715,1.5,0,Default,10,0,Default
30716,0.05,0.03,SFK RCS Estimate,0.005519912538181,0.0100582601586372,SFK RCS Estimate
30717,0.05,0.03,SFK RCS Estimate,0.004337909767055,0.00677549261703584,SFK RCS Estimate
30718,0.05,0.03,SFK RCS Estimate,0.0320499863925722,0.0574894442769569,SFK RCS Estimate
30719,0.0951769879220351,0.0606085248735637,SFK RCS Estimate,0.0891931748181599,0.141463973473551,SFK RCS Estimate
30720,0.0590359198144509,0.0436420302523462,SFK RCS Estimate,0.127471392655791,0.256093357579872,SFK RCS Estimate
30721,0.05,0.03,SFK RCS Estimate,0.0253172003400496,0.0437720446952339,SFK RCS Estimate
30722,0.05,0.03,SFK RCS Estimate,10,0,Default
30723,0.05,0.03,SFK RCS Estimate,0.0155371840557886,0.0337513946375272,SFK RCS Estimate
30724,0.0548959545601474,0.0412383546069319,SFK RCS Estimate,0.205202807055526,0.389061766047667,SFK RCS Estimate
